,player,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,PPG,Height,Weight
225,Jarell Martin,7.809523809523809,1.0238095238095237,2.4761904761904763,0.413,0.47619047619047616,1.3571428571428572,0.351,0.21428571428571427,0.2619047619047619,0.818,0.2619047619047619,1.4761904761904763,1.7380952380952381,0.42857142857142855,0.07142857142857142,0.19047619047619047,0.2619047619047619,1.2142857142857142,2.738095238095238,80.0,238.6
226,Jaren Jackson,16.0,1.6666666666666667,4.111111111111111,0.405,0.7777777777777778,2.2222222222222223,0.35,0.2222222222222222,0.4444444444444444,0.5,0.1111111111111111,1.7777777777777777,1.8888888888888888,0.8888888888888888,0.5555555555555556,0.0,0.8888888888888888,1.4444444444444444,4.333333333333333,81.75,236.0
227,Jaron Blossomgame,16.25925925925926,1.7407407407407407,3.925925925925926,0.443,0.37037037037037035,1.4444444444444444,0.256,0.37037037037037035,0.48148148148148145,0.769,0.9629629629629629,2.6666666666666665,3.6296296296296298,0.48148148148148145,0.25925925925925924,0.2962962962962963,0.4074074074074074,0.7407407407407407,4.222222222222222,78.25,213.6
228,Jarrett Allen,28.506666666666668,5.64,7.986666666666666,0.706,0.0,0.05333333333333334,0.0,2.52,3.48,0.724,2.6533333333333333,7.333333333333333,9.986666666666666,1.92,0.96,0.9333333333333333,1.16,1.56,13.8,81.0,233.6
229,Jarrett Culver,13.7,1.7,4.3,0.395,0.1,1.2,0.083,0.9,1.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,77.25,194.2
230,Jarrett Jack,24.967741935483872,3.0483870967741935,7.145161290322581,0.427,0.4032258064516129,1.3870967741935485,0.291,1.0161290322580645,1.2096774193548387,0.84,0.3548387096774194,2.725806451612903,3.0806451612903225,5.612903225806452,0.5645161290322581,0.06451612903225806,1.8548387096774193,1.5806451612903225,7.516129032258065,74.5,197.6
231,Jarrod Uthoff,7.571428571428571,1.0,2.5714285714285716,0.389,0.42857142857142855,1.2857142857142858,0.333,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,2.7142857142857144,80.5,214.4
232,Jason Collins,7.818181818181818,0.5,1.0909090909090908,0.458,0.0,0.13636363636363635,0.0,0.13636363636363635,0.18181818181818182,0.75,0.3181818181818182,0.5454545454545454,0.8636363636363636,0.18181818181818182,0.36363636363636365,0.045454545454545456,0.3181818181818182,1.3636363636363635,1.1363636363636365,82.25,251.0
233,Jason Kapono,9.962962962962964,0.7777777777777778,2.037037037037037,0.382,0.2962962962962963,1.0,0.296,0.14814814814814814,0.14814814814814814,1.0,0.07407407407407407,0.4444444444444444,0.5185185185185185,0.4074074074074074,0.1111111111111111,0.0,0.2222222222222222,0.7777777777777778,2.0,78.5,215.0
234,Jason Richardson,21.894736842105264,3.263157894736842,9.368421052631579,0.348,1.631578947368421,5.052631578947368,0.323,0.8947368421052632,1.1578947368421053,0.773,0.6842105263157895,2.789473684210526,3.473684210526316,2.0,0.6842105263157895,0.15789473684210525,0.8421052631578947,1.4736842105263157,9.052631578947368,76.75,213.0
235,Jason Smith,9.5,1.05,2.95,0.356,0.45,1.3,0.346,0.7,0.8,0.875,0.8,1.8,2.6,0.7,0.15,0.35,0.65,1.5,3.25,82.75,233.0
236,Jawad Williams,15.038461538461538,1.5769230769230769,4.846153846153846,0.325,0.5,1.7307692307692308,0.289,0.34615384615384615,0.46153846153846156,0.75,0.2692307692307692,1.5769230769230769,1.8461538461538463,0.8461538461538461,0.34615384615384615,0.11538461538461539,0.6153846153846154,1.3076923076923077,4.0,79.0,218.0
237,Jaxson Hayes,19.78,2.94,4.02,0.731,0.0,0.06,0.0,1.14,1.72,0.663,1.36,3.38,4.74,1.12,0.54,0.94,0.78,2.44,7.02,82.25,218.6
238,Jay Williams,26.14666666666667,3.64,9.133333333333333,0.399,0.8666666666666667,2.6933333333333334,0.322,1.3733333333333333,2.1466666666666665,0.64,0.36,2.24,2.6,4.666666666666667,1.1466666666666667,0.22666666666666666,2.28,2.3866666666666667,9.52,72.25,197.0
239,Jaylen Brown,34.88135593220339,8.322033898305085,18.050847457627118,0.461,1.847457627118644,5.796610169491525,0.319,3.9152542372881354,5.1525423728813555,0.76,1.3559322033898304,4.52542372881356,5.88135593220339,4.627118644067797,1.2372881355932204,0.3220338983050847,2.610169491525424,2.5254237288135593,22.406779661016948,77.25,222.8
240,Jaylen Nowell,21.0,3.25,9.125,0.356,1.0,3.375,0.296,0.875,1.375,0.636,0.75,1.75,2.5,2.25,0.125,0.5,1.0,1.125,8.375,75.25,202.4
241,Jeff Ayres,6.294117647058823,0.7058823529411765,1.3529411764705883,0.522,0.0,0.058823529411764705,0.0,0.35294117647058826,0.35294117647058826,1.0,0.23529411764705882,1.0588235294117647,1.2941176470588236,0.29411764705882354,0.0,0.17647058823529413,0.35294117647058826,1.0588235294117647,1.7647058823529411,80.75,239.6
242,Jeff Green,12.071428571428571,1.7857142857142858,3.4642857142857144,0.515,0.7857142857142857,2.142857142857143,0.367,0.6071428571428571,0.7142857142857143,0.85,0.35714285714285715,1.3571428571428572,1.7142857142857142,0.4642857142857143,0.17857142857142858,0.14285714285714285,0.2857142857142857,0.9642857142857143,4.964285714285714,79.0,228.0
243,Jeff Taylor,14.827586206896552,1.5517241379310345,3.9310344827586206,0.395,0.3793103448275862,1.2413793103448276,0.306,0.896551724137931,1.4137931034482758,0.634,0.4827586206896552,1.3448275862068966,1.8275862068965518,0.7586206896551724,0.41379310344827586,0.034482758620689655,0.6551724137931034,1.2413793103448276,4.379310344827586,78.0,212.8
244,Jeff Teague,17.272727272727273,2.2363636363636363,5.163636363636364,0.433,0.6545454545454545,1.490909090909091,0.439,1.6181818181818182,1.9090909090909092,0.848,0.2727272727272727,1.3272727272727274,1.6,2.4,0.6181818181818182,0.21818181818181817,1.1636363636363636,1.018181818181818,6.745454545454545,72.25,175.2
245,Jerami Grant,32.42553191489362,4.553191489361702,12.212765957446809,0.373,2.297872340425532,6.297872340425532,0.365,3.0,3.5319148936170213,0.849,0.5531914893617021,2.9148936170212765,3.4680851063829787,2.148936170212766,0.8723404255319149,0.9787234042553191,1.3829787234042554,2.3191489361702127,14.404255319148936,78.5,214.0
246,Jerel McNeal,6.0,0.5,1.8333333333333333,0.273,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.5,73.5,190.4
247,Jeremy Lamb,16.696428571428573,2.375,6.196428571428571,0.383,0.9821428571428571,3.0357142857142856,0.324,1.5892857142857142,1.8928571428571428,0.84,0.4642857142857143,2.2857142857142856,2.75,1.4464285714285714,0.5535714285714286,0.39285714285714285,0.6607142857142857,1.0535714285714286,7.321428571428571,76.0,179.2
248,Jerian Grant,13.333333333333334,1.6666666666666667,4.5,0.37,0.3333333333333333,1.3333333333333333,0.25,0.8333333333333334,1.1666666666666667,0.714,0.3333333333333333,0.6666666666666666,1.0,1.5,0.16666666666666666,0.16666666666666666,0.5,1.8333333333333333,4.5,75.25,198.0
249,Jermaine Taylor,14.205882352941176,2.764705882352941,5.764705882352941,0.48,0.4117647058823529,1.3235294117647058,0.311,0.6176470588235294,0.8235294117647058,0.75,0.7647058823529411,1.0588235294117647,1.8235294117647058,0.9411764705882353,0.4117647058823529,0.14705882352941177,1.3529411764705883,1.1470588235294117,6.5588235294117645,75.5,207.4
250,Jerome Robinson,3.6818181818181817,0.5,1.5,0.333,0.09090909090909091,0.7727272727272727,0.118,0.3181818181818182,0.5,0.636,0.045454545454545456,0.22727272727272727,0.2727272727272727,0.22727272727272727,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.22727272727272727,1.4090909090909092,76.0,188.4
251,Jerryd Bayless,19.323529411764707,2.411764705882353,6.764705882352941,0.357,0.8529411764705882,2.8823529411764706,0.296,0.47058823529411764,0.8235294117647058,0.571,0.3235294117647059,1.5,1.8235294117647058,3.5,0.5294117647058824,0.058823529411764705,0.9411764705882353,1.6470588235294117,6.147058823529412,73.75,204.0
252,Jeryl Sasser,13.666666666666666,0.8533333333333334,2.76,0.309,0.17333333333333334,0.5866666666666667,0.295,0.7066666666666667,1.04,0.679,0.8533333333333334,1.6,2.453333333333333,0.8666666666666667,0.6,0.16,0.52,1.2133333333333334,2.5866666666666664,77.5,194.0
253,Jevon Carter,7.8125,1.4375,3.5,0.411,0.9375,2.53125,0.37,0.25,0.3125,0.8,0.09375,0.875,0.96875,1.0625,0.28125,0.09375,0.28125,0.375,4.0625,72.25,196.2
254,Jimmy Butler,31.29787234042553,5.425531914893617,11.0,0.493,0.5319148936170213,1.9148936170212767,0.278,5.680851063829787,6.8936170212765955,0.824,2.382978723404255,3.276595744680851,5.659574468085107,5.48936170212766,1.2127659574468086,0.3404255319148936,1.425531914893617,0.9574468085106383,17.06382978723404,78.0,222.2
255,Jodie Meeks,13.0,2.625,4.875,0.538,1.0,2.25,0.444,0.125,0.125,1.0,0.125,1.375,1.5,1.0,0.125,0.125,0.25,0.625,6.375,75.0,211.4
256,Joe Crawford,11.5,1.5,5.0,0.3,0.5,2.0,0.25,1.0,1.0,1.0,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5,75.0,213.0
257,Joe Harris,10.625,0.875,2.4375,0.359,0.625,1.875,0.333,0.0625,0.125,0.5,0.1875,0.625,0.8125,0.625,0.1875,0.125,0.25,1.1875,2.4375,76.75,215.0
258,Joey Dorsey,12.376811594202898,1.1594202898550725,2.101449275362319,0.552,0.0,0.014492753623188406,0.0,0.34782608695652173,1.2028985507246377,0.289,1.4927536231884058,2.550724637681159,4.043478260869565,0.36231884057971014,0.5797101449275363,0.36231884057971014,0.5942028985507246,2.2753623188405796,2.6666666666666665,78.25,265.0
259,Joey Graham,15.025641025641026,2.1025641025641026,4.589743589743589,0.458,0.23076923076923078,0.7692307692307693,0.3,0.7435897435897436,0.9230769230769231,0.806,0.20512820512820512,1.9487179487179487,2.1538461538461537,0.46153846153846156,0.15384615384615385,0.1794871794871795,0.717948717948718,1.8717948717948718,5.17948717948718,77.25,216.6
260,John Collins,30.5,7.0,13.275,0.527,1.475,3.7,0.399,3.475,4.1,0.848,2.225,5.95,8.175,2.0,0.975,1.0,2.575,2.9,18.95,80.25,225.2
261,John Henson,15.0,2.375,4.275,0.556,0.2,0.9,0.222,0.575,1.15,0.5,1.15,2.9,4.05,1.35,0.6,1.05,0.9,1.95,5.525,81.0,216.0
262,John Salmons,12.857142857142858,0.7619047619047619,2.2857142857142856,0.333,0.38095238095238093,1.2380952380952381,0.308,0.09523809523809523,0.19047619047619047,0.5,0.19047619047619047,0.8095238095238095,1.0,0.6190476190476191,0.42857142857142855,0.19047619047619047,0.23809523809523808,1.1904761904761905,2.0,77.5,207.0
263,John Wall,22.205882352941178,4.0588235294117645,9.941176470588236,0.408,0.9705882352941176,3.2058823529411766,0.303,2.264705882352941,3.323529411764706,0.681,0.4117647058823529,2.2941176470588234,2.7058823529411766,5.235294117647059,0.7941176470588235,0.35294117647058826,2.3529411764705883,1.7352941176470589,11.352941176470589,74.75,195.6
264,Johnathan Motley,3.1538461538461537,0.8461538461538461,1.1538461538461537,0.733,0.07692307692307693,0.07692307692307693,1.0,0.38461538461538464,0.5384615384615384,0.714,0.23076923076923078,0.5384615384615384,0.7692307692307693,0.6153846153846154,0.23076923076923078,0.0,0.38461538461538464,0.46153846153846156,2.1538461538461537,79.75,238.2
265,Jon Leuer,9.804878048780488,1.6097560975609757,2.7560975609756095,0.584,0.024390243902439025,0.2682926829268293,0.091,0.5609756097560976,0.7560975609756098,0.742,0.6585365853658537,1.7073170731707317,2.3658536585365852,0.34146341463414637,0.2926829268292683,0.0975609756097561,0.5609756097560976,1.4634146341463414,3.8048780487804876,82.0,223.2
266,Jonny Flynn,14.344827586206897,1.5862068965517242,4.517241379310345,0.351,0.3448275862068966,1.1724137931034482,0.294,1.0,1.3448275862068966,0.744,0.27586206896551724,1.0689655172413792,1.3448275862068966,3.310344827586207,0.20689655172413793,0.06896551724137931,1.2413793103448276,0.7931034482758621,4.517241379310345,71.25,195.6
267,Jontay Porter,13.846153846153847,1.5384615384615385,4.0,0.385,0.7692307692307693,2.3076923076923075,0.333,0.5769230769230769,0.6923076923076923,0.833,1.0,2.1538461538461537,3.1538461538461537,2.3076923076923075,0.7692307692307693,0.7692307692307693,0.8076923076923077,1.3461538461538463,4.423076923076923,81.75,210.4
268,Jontay Porter,13.846153846153847,1.5384615384615385,4.0,0.385,0.7692307692307693,2.3076923076923075,0.333,0.5769230769230769,0.6923076923076923,0.833,1.0,2.1538461538461537,3.1538461538461537,2.3076923076923075,0.7692307692307693,0.7692307692307693,0.8076923076923077,1.3461538461538463,4.423076923076923,82.0,236.0
269,Jordan Adams,7.5,1.0,3.0,0.333,0.0,0.5,0.0,1.5,2.5,0.6,0.0,1.0,1.0,1.5,1.5,0.0,1.0,1.0,3.5,75.5,208.8
270,Jordan Clarkson,26.0,5.4324324324324325,13.324324324324325,0.408,2.27027027027027,6.27027027027027,0.362,3.081081081081081,3.864864864864865,0.797,0.6756756756756757,2.5135135135135136,3.189189189189189,3.72972972972973,0.8378378378378378,0.24324324324324326,2.324324324324324,1.4054054054054055,16.216216216216218,75.25,186.3
271,Jordan Crawford,10.6,2.4,5.4,0.444,1.6,2.8,0.571,0.2,0.2,1.0,0.4,0.4,0.8,2.6,0.2,0.2,1.0,1.4,6.6,75.0,198.4
272,Jordan Hamilton,27.636363636363637,4.454545454545454,10.545454545454545,0.422,1.1818181818181819,4.090909090909091,0.289,1.2727272727272727,1.9090909090909092,0.667,1.0909090909090908,4.545454545454546,5.636363636363637,2.272727272727273,0.7272727272727273,0.2727272727272727,1.5454545454545454,2.1818181818181817,11.363636363636363,78.75,228.4
273,Jordan Mickey,12.347826086956522,1.6956521739130435,3.5652173913043477,0.476,0.08695652173913043,0.6956521739130435,0.125,0.5652173913043478,0.8260869565217391,0.684,0.782608695652174,2.739130434782609,3.5217391304347827,0.391304347826087,0.2608695652173913,0.43478260869565216,0.782608695652174,1.565217391304348,4.043478260869565,79.0,238.0
274,Jordan Nwora,13.692307692307692,2.6538461538461537,5.75,0.462,0.8461538461538461,2.519230769230769,0.336,0.8461538461538461,1.0192307692307692,0.83,0.5384615384615384,2.326923076923077,2.8653846153846154,1.1923076923076923,0.5,0.25,1.0192307692307692,0.9230769230769231,7.0,77.75,220.0
275,Jordan Poole,29.70769230769231,6.707692307692308,15.615384615384615,0.43,3.5076923076923077,9.215384615384615,0.381,3.6,4.076923076923077,0.883,0.4461538461538462,2.6,3.046153846153846,4.507692307692308,1.323076923076923,0.4153846153846154,3.0923076923076924,2.953846153846154,20.523076923076925,75.5,190.8
276,Joseph Forte,5.0588235294117645,0.5882352941176471,2.0588235294117645,0.286,0.0,0.17647058823529413,0.0,0.23529411764705882,0.35294117647058826,0.667,0.23529411764705882,0.4117647058823529,0.6470588235294118,0.6470588235294118,0.23529411764705882,0.0,0.5882352941176471,0.35294117647058826,1.411764705882353,75.5,193.0
277,Josh Green,28.044776119402986,2.671641791044776,6.223880597014926,0.429,1.4328358208955223,3.671641791044776,0.39,0.7313432835820896,1.0746268656716418,0.681,0.835820895522388,1.7164179104477613,2.5522388059701493,1.5970149253731343,1.1044776119402986,0.22388059701492538,1.0149253731343284,2.462686567164179,7.507462686567164,76.5,214.0
278,Josh Hart,37.690140845070424,5.309859154929577,10.0,0.531,1.0845070422535212,3.267605633802817,0.332,2.1267605633802815,2.732394366197183,0.778,2.140845070422535,7.535211267605634,9.67605633802817,5.845070422535211,1.4929577464788732,0.38028169014084506,2.0140845070422535,2.5774647887323945,13.830985915492958,76.0,203.6
279,Josh Hart,37.690140845070424,5.309859154929577,10.0,0.531,1.0845070422535212,3.267605633802817,0.332,2.1267605633802815,2.732394366197183,0.778,2.140845070422535,7.535211267605634,9.67605633802817,5.845070422535211,1.4929577464788732,0.38028169014084506,2.0140845070422535,2.5774647887323945,13.830985915492958,75.75,209.2
280,Josh Okogie,15.470588235294118,2.3529411764705883,5.088235294117647,0.462,0.7352941176470589,2.0,0.368,1.2941176470588236,1.7352941176470589,0.746,1.2058823529411764,1.7058823529411764,2.911764705882353,0.7647058823529411,1.2647058823529411,0.4411764705882353,0.7647058823529411,1.2058823529411764,6.735294117647059,75.0,210.8
281,Josh Selby,5.9,0.6,2.2,0.273,0.1,0.6,0.167,0.7,1.1,0.636,0.0,0.5,0.5,0.4,0.2,0.0,0.7,0.7,2.0,73.75,194.6
282,Jrue Holiday,30.603448275862068,4.172413793103448,9.344827586206897,0.446,1.7758620689655173,5.068965517241379,0.35,1.103448275862069,1.206896551724138,0.914,1.1551724137931034,3.103448275862069,4.258620689655173,3.8793103448275863,1.0862068965517242,0.4482758620689655,1.2758620689655173,1.6551724137931034,11.224137931034482,75.25,199.0
283,Julian Wright,14.73076923076923,1.5769230769230769,3.076923076923077,0.513,0.038461538461538464,0.19230769230769232,0.2,0.4230769230769231,0.8269230769230769,0.512,0.9038461538461539,1.3653846153846154,2.269230769230769,1.1153846153846154,0.75,0.38461538461538464,0.8269230769230769,0.8653846153846154,3.6153846153846154,78.5,211.0
284,Justin Anderson,19.75,2.25,5.9375,0.379,0.9375,3.6875,0.254,0.9375,1.1875,0.789,0.25,2.625,2.875,2.0625,0.5,0.375,0.5,1.375,6.375,77.25,230.6
285,Justin Hamilton,18.390625,2.71875,5.921875,0.459,0.859375,2.8125,0.306,0.609375,0.8125,0.75,1.109375,2.984375,4.09375,0.859375,0.453125,0.671875,0.671875,1.421875,6.90625,75.0,217.0
286,Justin Patton,19.0,2.230769230769231,5.384615384615385,0.414,0.6923076923076923,2.6153846153846154,0.265,0.23076923076923078,0.3076923076923077,0.75,1.0769230769230769,2.6923076923076925,3.769230769230769,1.0769230769230769,0.9230769230769231,1.0769230769230769,0.3076923076923077,2.6153846153846154,5.384615384615385,82.0,229.0
287,Justise Winslow,26.75862068965517,2.793103448275862,6.827586206896552,0.409,0.4827586206896552,1.5517241379310345,0.311,0.6896551724137931,0.9655172413793104,0.714,1.6896551724137931,3.310344827586207,5.0,3.3793103448275863,1.0344827586206897,0.3793103448275862,1.4827586206896552,3.0689655172413794,6.758620689655173,76.5,221.8
288,K.J. McDaniels,10.306122448979592,1.5714285714285714,3.4489795918367347,0.456,0.40816326530612246,1.346938775510204,0.303,0.6530612244897959,0.7755102040816326,0.842,0.30612244897959184,1.3673469387755102,1.6734693877551021,0.2653061224489796,0.3877551020408163,0.3673469387755102,0.5918367346938775,1.0,4.204081632653061,76.5,195.6
289,KZ Okpala,7.085714285714285,0.45714285714285713,1.0857142857142856,0.421,0.2,0.6,0.333,0.2,0.22857142857142856,0.875,0.2,0.7714285714285715,0.9714285714285714,0.37142857142857144,0.2,0.2,0.2,1.1142857142857143,1.3142857142857143,79.25,209.6
290,Kadeem Allen,11.7,1.9,4.4,0.432,0.5,1.6,0.313,0.7,1.1,0.636,0.2,0.7,0.9,2.1,0.5,0.2,0.8,0.7,5.0,73.0,192.4
291,Kawhi Leonard,31.096774193548388,7.967741935483871,16.322580645161292,0.488,2.0,5.096774193548387,0.392,2.5806451612903225,3.225806451612903,0.8,0.967741935483871,4.870967741935484,5.838709677419355,3.032258064516129,1.4838709677419355,0.5161290322580645,2.0,1.4838709677419355,20.516129032258064,78.0,227.4
292,Kay Felder,8.75,1.3125,4.375,0.3,0.25,1.1875,0.211,0.6875,0.75,0.917,0.1875,0.9375,1.125,1.25,0.1875,0.0625,1.0,0.6875,3.5625,68.25,177.2
293,Keifer Sykes,17.6875,2.15625,5.9375,0.363,0.84375,2.8125,0.3,0.46875,0.53125,0.882,0.25,1.15625,1.40625,1.9375,0.375,0.125,1.03125,1.59375,5.625,70.5,167.2
294,Keita Bates-Diop,12.547169811320755,1.3584905660377358,3.1320754716981134,0.434,0.39622641509433965,1.3018867924528301,0.304,0.6037735849056604,0.7924528301886793,0.762,0.5849056603773585,1.490566037735849,2.0754716981132075,0.7169811320754716,0.4716981132075472,0.41509433962264153,0.2830188679245283,0.660377358490566,3.7169811320754715,79.25,223.8
295,Kelly Olynyk,20.024390243902438,3.048780487804878,6.048780487804878,0.504,0.7560975609756098,1.829268292682927,0.413,1.7317073170731707,2.1951219512195124,0.789,1.4146341463414633,3.4146341463414633,4.829268292682927,2.926829268292683,0.7804878048780488,0.4146341463414634,1.7804878048780488,2.8048780487804876,8.585365853658537,82.75,234.0
296,Kenneth Faried,19.675675675675677,4.216216216216216,7.162162162162162,0.589,0.21621621621621623,0.6756756756756757,0.32,1.7297297297297298,2.675675675675676,0.646,2.6216216216216215,4.135135135135135,6.756756756756757,0.5405405405405406,0.4594594594594595,0.6216216216216216,0.8918918918918919,2.2162162162162162,10.378378378378379,78.0,224.6
297,Kenny Satterfield,12.871794871794872,1.4102564102564104,4.6923076923076925,0.301,0.1282051282051282,0.717948717948718,0.179,0.4358974358974359,0.6410256410256411,0.68,0.41025641025641024,0.6923076923076923,1.1025641025641026,1.7435897435897436,0.5128205128205128,0.05128205128205128,1.1025641025641026,0.9230769230769231,3.3846153846153846,73.0,176.0
298,Kenrich Williams,15.838709677419354,2.3225806451612905,4.774193548387097,0.486,0.967741935483871,2.3870967741935485,0.405,0.4032258064516129,0.5,0.806,0.8870967741935484,2.532258064516129,3.4193548387096775,1.3709677419354838,0.5645161290322581,0.14516129032258066,0.5483870967741935,1.6290322580645162,6.016129032258065,78.0,200.4
299,Kenyon Martin Jr.,27.951219512195124,5.0,8.78048780487805,0.569,0.8292682926829268,2.6341463414634148,0.315,1.8414634146341464,2.707317073170732,0.68,1.5365853658536586,3.975609756097561,5.512195121951219,1.5,0.5,0.36585365853658536,1.1097560975609757,1.7926829268292683,12.670731707317072,78.0,213.2
300,Kevin Knox,6.9,1.4,2.8,0.5,0.3,1.1,0.273,0.3,0.4,0.75,0.6,0.8,1.4,0.4,0.2,0.4,0.1,0.5,3.4,79.75,212.6
301,Kevin Love,10.91304347826087,1.7826086956521738,5.0,0.357,1.0434782608695652,2.9130434782608696,0.358,0.6956521739130435,1.0,0.696,0.9565217391304348,3.130434782608696,4.086956521739131,0.9565217391304348,0.6521739130434783,0.17391304347826086,0.6086956521739131,0.9130434782608695,5.304347826086956,79.75,255.0
302,Kevon Looney,15.088235294117647,1.9558823529411764,3.8088235294117645,0.514,0.014705882352941176,0.058823529411764705,0.25,0.7205882352941176,1.3088235294117647,0.551,2.5441176470588234,3.7058823529411766,6.25,1.5735294117647058,0.6176470588235294,0.4852941176470588,0.5441176470588235,2.1323529411764706,4.647058823529412,80.0,222.4
303,Khalid El-Amin,18.72,2.3,6.22,0.37,0.56,1.68,0.333,1.12,1.44,0.778,0.42,1.2,1.62,2.9,0.96,0.04,1.08,1.98,6.28,69.0,200.0
304,Khris Middleton,22.783783783783782,4.324324324324325,9.108108108108109,0.475,1.2972972972972974,3.5945945945945947,0.361,1.945945945945946,2.27027027027027,0.857,0.35135135135135137,3.3513513513513513,3.7027027027027026,4.054054054054054,0.9459459459459459,0.21621621621621623,1.5135135135135136,2.027027027027027,11.891891891891891,78.75,216.2
305,Khyri Thomas,30.6,6.4,13.2,0.485,1.8,5.4,0.333,1.8,1.8,1.0,1.4,2.2,3.6,5.0,1.8,1.2,1.2,1.6,16.4,74.5,198.8
307,Killian Tillie,12.805555555555555,1.1944444444444444,3.5277777777777777,0.339,0.75,2.388888888888889,0.314,0.1388888888888889,0.2222222222222222,0.625,0.5833333333333334,1.0833333333333333,1.6666666666666667,0.6111111111111112,0.6388888888888888,0.4166666666666667,0.3611111111111111,1.6111111111111112,3.2777777777777777,80.75,221.6
308,Kim English,9.926829268292684,1.024390243902439,2.731707317073171,0.375,0.34146341463414637,1.2195121951219512,0.28,0.5121951219512195,0.7073170731707317,0.724,0.1951219512195122,0.7073170731707317,0.9024390243902439,0.6341463414634146,0.3902439024390244,0.07317073170731707,0.4634146341463415,1.1219512195121952,2.902439024390244,76.5,192.0
309,Kirk Haston,4.75,0.16666666666666666,1.4166666666666667,0.118,0.0,0.25,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.5833333333333334,0.5833333333333334,0.25,0.0,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.5,80.0,242.0
310,Kirk Hinrich,13.717391304347826,1.065217391304348,2.8043478260869565,0.38,0.5217391304347826,1.3478260869565217,0.387,0.32608695652173914,0.34782608695652173,0.938,0.17391304347826086,1.3478260869565217,1.5217391304347827,1.5869565217391304,0.32608695652173914,0.043478260869565216,0.6521739130434783,1.391304347826087,2.9782608695652173,74.75,186.0
311,Kris Dunn,23.940298507462686,2.5522388059701493,5.970149253731344,0.428,0.9552238805970149,3.044776119402985,0.314,0.22388059701492538,0.3283582089552239,0.682,0.7910447761194029,2.671641791044776,3.462686567164179,2.91044776119403,1.7313432835820894,0.373134328358209,1.0149253731343284,2.6865671641791047,6.2835820895522385,75.0,
312,Kris Humphries,12.303571428571429,1.5535714285714286,3.8214285714285716,0.407,0.3392857142857143,0.9642857142857143,0.352,1.1428571428571428,1.4642857142857142,0.78,1.0714285714285714,2.607142857142857,3.6785714285714284,0.5178571428571429,0.26785714285714285,0.375,0.5,1.2321428571428572,4.589285714285714,80.25,238.0
313,Ky Bowman,22.555555555555557,2.977777777777778,7.133333333333334,0.417,0.7333333333333333,2.3777777777777778,0.308,0.7555555555555555,0.9111111111111111,0.829,0.5333333333333333,2.1555555555555554,2.688888888888889,2.911111111111111,0.9777777777777777,0.2222222222222222,1.5555555555555556,2.2666666666666666,7.444444444444445,73.0,181.2
314,Kyle Anderson,15.314814814814815,2.1296296296296298,4.611111111111111,0.462,0.4444444444444444,1.2037037037037037,0.369,0.6851851851851852,0.9629629629629629,0.712,0.8333333333333334,2.2962962962962963,3.1296296296296298,2.259259259259259,0.6481481481481481,0.4444444444444444,0.6111111111111112,1.2407407407407407,5.388888888888889,79.5,230.1
315,Kyle Guy,9.789473684210526,1.368421052631579,3.4210526315789473,0.4,0.7368421052631579,2.1052631578947367,0.35,0.42105263157894735,0.631578947368421,0.667,0.21052631578947367,0.6842105263157895,0.8947368421052632,0.8947368421052632,0.3684210526315789,0.05263157894736842,0.6842105263157895,0.631578947368421,3.8947368421052633,72.75,167.8
316,Kyle Korver,16.551724137931036,2.1724137931034484,5.051724137931035,0.43,1.706896551724138,4.086206896551724,0.418,0.603448275862069,0.7068965517241379,0.854,0.25862068965517243,1.8448275862068966,2.103448275862069,1.1724137931034482,0.4482758620689655,0.20689655172413793,0.8275862068965517,1.3448275862068966,6.655172413793103,78.25,211.0
317,Kyle O'Quinn,10.793103448275861,1.4482758620689655,2.9310344827586206,0.494,0.2413793103448276,0.9310344827586207,0.259,0.3793103448275862,0.6896551724137931,0.55,1.1724137931034482,2.8275862068965516,4.0,1.7586206896551724,0.2413793103448276,0.8275862068965517,0.6896551724137931,1.2758620689655173,3.5172413793103448,80.5,240.8
318,Kyle Singler,4.916666666666667,0.5833333333333334,1.75,0.333,0.16666666666666666,0.4166666666666667,0.4,0.5833333333333334,1.0833333333333333,0.538,0.08333333333333333,0.75,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.0,0.25,0.3333333333333333,1.9166666666666667,79.5,228.0
319,Kyle Wiltjer,3.142857142857143,0.2857142857142857,1.0,0.286,0.2857142857142857,0.9285714285714286,0.308,0.07142857142857142,0.14285714285714285,0.5,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.2857142857142857,0.9285714285714286,80.75,242.8
